rx,tx,t_ms,rssi,snr
3,14,66866,-65.8867,31.0895
5,14,66866,-70.5268,26.4495
20,14,66866,-74.7892,22.1871
18,14,66866,-76.5124,20.4639
2,14,66866,-77.1554,19.8209
15,14,66866,-77.3122,19.6641
4,14,66866,-81.3389,15.6373
11,14,66866,-81.9334,15.0429
2,5,66867,-65.3954,31.5809
14,5,66867,-70.5268,26.4495
4,5,66867,-73.8748,23.1015
1,5,66867,-75.2879,21.6883
3,5,66867,-77.4346,19.5417
11,5,66867,-78.2838,18.6925
16,5,66867,-79.1914,17.7849
8,5,66867,-80.7353,16.2409
7,5,66867,-81.3134,15.6629
20,5,66867,-81.4041,15.5722
18,5,66867,-81.5696,15.4067
15,5,66867,-81.7649,15.2114
15,18,66868,-49.2764,47.6999
20,18,66868,-63.6064,33.3699
3,18,66868,-74.2456,22.7307
1,18,66868,-75.8776,21.0987
14,18,66868,-76.5124,20.4639
5,18,66868,-81.5696,15.4067
17,10,66873,-54.3855,42.5908
13,10,66873,-60.7763,36.2
7,10,66873,-69.2945,27.6818
8,10,66873,-70.4166,26.5597
16,10,66873,-74.7335,22.2428
11,10,66873,-77.7808,19.1955
4,10,66873,-78.9573,18.0189
4,2,66875,-64.905,32.0713
5,2,66875,-65.4947,31.4816
14,2,66875,-77.1984,19.7779
16,2,66875,-78.3007,18.6756
11,2,66875,-78.3095,18.6668
8,2,66875,-79.2088,17.7675
7,2,66875,-79.7763,17.2
1,2,66875,-80.1387,16.8376
13,2,66875,-80.9244,16.0519
3,2,66875,-81.7118,15.2645
18,20,66896,-63.7956,33.1807
15,20,66896,-67.2977,29.6786
3,20,66896,-69.2121,27.7642
1,20,66896,-72.3446,24.6317
14,20,66896,-74.7194,22.2568
5,20,66896,-81.3668,15.6095
18,15,66905,-48.1927,48.7835
20,15,66905,-67.2808,29.6955
3,15,66905,-75.7256,21.2507
1,15,66905,-77.0446,19.9316
14,15,66905,-77.2792,19.6971
5,15,66905,-81.7544,15.2219
1,3,66911,-54.2035,42.7728
14,3,66911,-65.6523,31.324
20,3,66911,-69.1983,27.7779
18,3,66911,-74.3102,22.6661
15,3,66911,-75.7204,21.2559
5,3,66911,-77.3469,19.6293
2,3,66911,-81.777,15.1993
11,16,66924,-57.1677,39.8086
8,16,66924,-58.2961,38.6802
7,16,66924,-61.1995,35.7768
13,16,66924,-69.3978,27.5785
10,16,66924,-74.9237,22.0525
4,16,66924,-76.7857,20.1906
17,16,66924,-77.0655,19.9107
2,16,66924,-78.2469,18.7294
5,16,66924,-79.1639,17.8123
15,18,66924,-47.632,49.3443
20,18,66924,-63.9829,32.9933
3,18,66924,-74.3232,22.653
1,18,66924,-75.9128,21.0634
14,18,66924,-76.4466,20.5297
5,18,66924,-81.4923,15.4839
7,13,66925,-59.6598,37.3165
10,13,66925,-61.2816,35.6946
8,13,66925,-62.1532,34.823
17,13,66925,-66.512,30.4642
16,13,66925,-69.3978,27.5785
11,13,66925,-73.6704,23.3059
4,13,66925,-77.905,19.0713
2,13,66925,-80.8136,16.1627
10,17,66926,-53.7186,43.2576
13,17,66926,-66.512,30.4642
7,17,66926,-72.5398,24.4365
8,17,66926,-73.545,23.4313
16,17,66926,-77.0655,19.9107
11,17,66926,-79.6051,17.3712
4,17,66926,-80.6222,16.3541
2,4,66952,-63.7374,33.2388
5,4,66952,-73.6961,23.2802
16,4,66952,-76.7837,20.1926
8,4,66952,-76.7961,20.1802
7,4,66952,-77.3233,19.653
11,4,66952,-77.7716,19.2047
13,4,66952,-77.9138,19.0625
10,4,66952,-79.1199,17.8564
17,4,66952,-80.6426,16.3337
14,4,66952,-81.2528,15.7235
2,5,66967,-66.3442,30.6321
14,5,66967,-70.5641,26.4122
4,5,66967,-73.6752,23.3011
1,5,66967,-75.084,21.8922
3,5,66967,-77.2619,19.7144
11,5,66967,-78.2825,18.6938
16,5,66967,-79.1444,17.8319
8,5,66967,-80.6851,16.2912
20,5,66967,-81.2828,15.6935
7,5,66967,-81.3022,15.6741
18,5,66967,-81.4424,15.5339
15,5,66967,-81.7409,15.2354
15,18,66968,-46.4791,50.4972
20,18,66968,-64.2298,32.7464
3,18,66968,-74.3755,22.6007
1,18,66968,-75.9371,21.0392
14,18,66968,-76.4039,20.5724
5,18,66968,-81.4424,15.5339
17,10,66973,-53.022,43.9542
13,10,66973,-61.7691,35.2072
7,10,66973,-69.727,27.2493
8,10,66973,-70.9381,26.0382
16,10,66973,-75.1113,21.865
11,10,66973,-77.993,18.9833
4,10,66973,-79.1607,17.8156
18,20,66996,-64.413,32.5633
15,20,66996,-67.132,29.8443
3,20,66996,-69.1443,27.832
1,20,66996,-72.2708,24.7055
14,20,66996,-74.4842,22.4921
5,20,66996,-81.248,15.7283
18,15,67005,-45.3016,51.6747
20,15,67005,-67.1158,29.8605
3,15,67005,-75.3722,21.604
1,15,67005,-77.0038,19.9725
14,15,67005,-77.1965,19.7798
5,15,67005,-81.7336,15.2427
15,18,67024,-44.7137,52.2626
20,18,67024,-64.5946,32.3817
3,18,67024,-74.1341,22.8422
1,18,67024,-75.9745,21.0018
14,18,67024,-76.3418,20.6345
5,18,67024,-81.3699,15.6064
7,13,67025,-59.444,37.5323
8,13,67025,-62.2117,34.7646
10,13,67025,-62.2398,34.7365
17,13,67025,-66.6389,30.3374
16,13,67025,-69.4319,27.5444
11,13,67025,-73.572,23.4043
4,13,67025,-77.9344,19.0419
2,13,67025,-80.5941,16.3822
10,17,67026,-52.2939,44.6824
13,17,67026,-66.6389,30.3374
7,17,67026,-72.5398,24.4365
8,17,67026,-73.6434,23.3329
16,17,67026,-77.141,19.8353
11,17,67026,-79.5895,17.3868
4,17,67026,-80.6901,16.2862
11,16,67031,-56.6852,40.2911
8,16,67031,-58.2975,38.6788
7,16,67031,-61.4763,35.5
13,16,67031,-69.4353,27.541
10,16,67031,-75.333,21.6433
4,16,67031,-76.7783,20.198
17,16,67031,-77.1485,19.8278
2,16,67031,-78.1419,18.8344
5,16,67031,-79.1077,17.8685
10,17,67040,-51.9933,44.983
13,17,67040,-66.6642,30.3121
7,17,67040,-72.5398,24.4365
8,17,67040,-73.663,23.3133
16,17,67040,-77.156,19.8203
11,17,67040,-79.5864,17.3899
4,17,67040,-80.7037,16.2726
7,8,67042,-42.746,54.2303
16,8,67042,-58.2975,38.6788
13,8,67042,-62.2233,34.753
11,8,67042,-66.488,30.4882
10,8,67042,-71.2914,25.6849
17,8,67042,-73.663,23.3133
4,8,67042,-76.8028,20.1735
2,8,67042,-78.9105,18.0658
5,8,67042,-80.6399,16.3364
18,20,67043,-64.7148,32.2615
15,20,67043,-67.052,29.9243
3,20,67043,-68.9193,28.057
1,20,67043,-72.2356,24.7406
14,20,67043,-74.365,22.6112
5,20,67043,-81.1918,15.7845
16,11,67045,-56.6404,40.3359
8,11,67045,-66.488,30.4882
7,11,67045,-68.2215,28.7548
13,11,67045,-73.5521,23.4242
4,11,67045,-77.7321,19.2441
10,11,67045,-78.1395,18.8368
2,11,67045,-78.299,18.6772
5,11,67045,-78.2778,18.6985
17,11,67045,-79.5864,17.3899
14,11,67045,-81.9503,15.0259
18,15,67048,-44.1349,52.8414
20,15,67048,-67.052,29.9243
3,15,67048,-75.3558,21.6205
1,15,67048,-76.9889,19.9873
14,15,67048,-77.1634,19.8129
5,15,67048,-81.7276,15.2487
4,2,67060,-61.9564,35.0199
5,2,67060,-67.2032,29.7731
14,2,67060,-77.9887,18.9876
16,2,67060,-78.1165,18.8598
11,2,67060,-78.2999,18.6764
8,2,67060,-78.8773,18.0989
7,2,67060,-79.4847,17.4916
1,2,67060,-80.4834,16.4929
13,2,67060,-80.5073,16.469
3,2,67060,-81.8443,15.132
2,5,67067,-67.2032,29.7731
14,5,67067,-70.6235,26.3528
4,5,67067,-73.4545,23.5218
1,5,67067,-74.8884,22.0879
3,5,67067,-76.8217,20.1546
11,5,67067,-78.2761,18.7002
16,5,67067,-79.0911,17.8852
8,5,67067,-80.6279,16.3484
20,5,67067,-81.1699,15.8064
7,5,67067,-81.2842,15.6921
18,5,67067,-81.323,15.6532
15,5,67067,-81.725,15.2512
16,11,67068,-56.5505,40.4258
8,11,67068,-66.4456,30.5307
7,11,67068,-68.214,28.7623
13,11,67068,-73.5323,23.444
4,11,67068,-77.7235,19.2528
10,11,67068,-78.181,18.7952
2,11,67068,-78.2999,18.6764
5,11,67068,-78.2761,18.7002
17,11,67068,-79.5833,17.393
14,11,67068,-81.9522,15.0241
15,18,67068,-43.5739,53.4024
20,18,67068,-64.8343,32.1419
3,18,67068,-74.1865,22.7898
1,18,67068,-76.0001,20.9762
14,18,67068,-76.3018,20.6745
5,18,67068,-81.323,15.6532
17,10,67073,-51.5328,45.4435
13,10,67073,-62.6947,34.2816
7,10,67073,-70.146,26.8303
8,10,67073,-71.4398,25.5365
16,10,67073,-75.4786,21.4976
11,10,67073,-78.2018,18.7745
4,10,67073,-79.3657,17.6106
4,2,67075,-61.783,35.1933
5,2,67075,-67.2846,29.6917
14,2,67075,-78.029,18.9473
16,2,67075,-78.1084,18.8679
11,2,67075,-78.3005,18.6758
8,2,67075,-78.8609,18.1153
7,2,67075,-79.47,17.5063
1,2,67075,-80.501,16.4753
13,2,67075,-80.4856,16.4906
3,2,67075,-81.8604,15.1159
18,20,67096,-65.0122,31.964
15,20,67096,-66.9742,30.002
3,20,67096,-68.8893,28.087
1,20,67096,-72.2016,24.7746
14,20,67096,-74.2447,22.7315
5,20,67096,-81.1378,15.8385
8,7,67103,-43.302,53.6743
13,7,67103,-59.2685,37.7078
16,7,67103,-61.6493,35.327
11,7,67103,-68.1991,28.7772
10,7,67103,-70.2693,26.707
17,7,67103,-72.5397,24.4366
4,7,67103,-77.3593,19.617
2,7,67103,-79.4263,17.55
5,7,67103,-81.2751,15.7012
18,15,67105,-42.5496,54.4267
20,15,67105,-66.9589,30.0173
3,15,67105,-75.3337,21.6426
1,15,67105,-76.9685,20.0078
14,15,67105,-77.1137,19.8626
5,15,67105,-81.721,15.2553
1,3,67111,-53.4596,43.5167
14,3,67111,-63.8976,33.0787
20,3,67111,-68.8779,28.0983
18,3,67111,-74.2534,22.7228
15,3,67111,-75.3303,21.646
5,3,67111,-76.7426,20.2337
2,3,67111,-81.9242,15.0521
15,18,67124,-42.1125,54.8638
20,18,67124,-65.1885,31.7878
3,18,67124,-74.267,22.7093
1,18,67124,-76.0396,20.9367
14,18,67124,-76.2438,20.7325
5,18,67124,-81.2553,15.721
7,13,67125,-59.2244,37.7519
8,13,67125,-62.27,34.7063
10,13,67125,-63.1349,33.8414
17,13,67125,-66.7646,30.2117
16,13,67125,-69.4658,27.5105
11,13,67125,-73.4727,23.5036
4,13,67125,-77.964,19.0123
2,13,67125,-80.3781,16.5981
10,17,67126,-50.7369,46.2394
13,17,67126,-66.7646,30.2117
7,17,67126,-72.5397,24.4366
8,17,67126,-73.741,23.2352
16,17,67126,-77.216,19.7603
11,17,67126,-79.5739,17.4024
4,17,67126,-80.758,16.2182
3,1,67139,-53.4446,43.5317
14,1,67139,-58.4466,38.5297
20,1,67139,-72.1755,24.8008
5,1,67139,-74.7566,22.2197
18,1,67139,-76.0463,20.93
15,1,67139,-76.9591,20.0172
2,1,67139,-80.6054,16.3708
8,7,67141,-43.6625,53.3138
13,7,67141,-59.18,37.7963
16,7,67141,-61.7472,35.229
11,7,67141,-68.1841,28.7921
10,7,67141,-70.4318,26.5445
17,7,67141,-72.5397,24.4365
4,7,67141,-77.3693,19.607
2,7,67141,-79.369,17.6073
5,7,67141,-81.2649,15.7114
7,13,67143,-59.18,37.7963
8,13,67143,-62.2816,34.6947
10,13,67143,-63.307,33.6693
17,13,67143,-66.7896,30.1867
16,13,67143,-69.4726,27.5037
11,13,67143,-73.4528,23.5235
